****** PREMISSAS **********;;;;;;;;;;;;;;;;;;;
cod_premissa;descr;obs;segm_tipo_clb  ;classe;subClasse;formato;decimais;seqApresent;flag_desp_recorr_func ;descr_desp_recorr;obs_desp_recorr ;ano_versao_ini;ano_versao_fim;entidade_segm  ;;;;;
2017;VP0;a;SELL_CUR;mes_merito;*;s;0;0;0;0;0;1;0;0;0;0;0;0;0
2017;VP0;a;SELL_PA_FL;dissidio;*;s;0;0;0;0;0;0;6.5;0;0;0;0;0;0
2017;VP0;a;SELL_PA_FL;mes_merito;*;s;0;0;0;0;0;0;1;0;0;0;0;0;0
2017;VP0;a;SELLER;dissidio;*;s;0;0;0;0;0;6.5;0;0;0;0;0;0;0
2017;VP0;a;SELLER;mes_merito;*;s;0;0;0;0;0;1;0;0;0;0;0;0;0
2017;VP0;a;SUL_FL;dissidio;*;s;0;0;0;0;0;6.5;0;0;0;0;0;0;0
2017;VP0;a;SUL_FL;mes_merito;*;s;0;0;0;0;0;1;0;0;0;0;0;0;0
2017;VP0;a;SELL_CUR;vr;7;s;0;418;418;418;418;418;418;418;418;418;418;418;418
2017;VP0;a;SELL_CUR;vr;8;s;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;VP0;a;SELL_PA_FL;ass_med;1;s;0;236.87;236.87;236.87;236.87;236.87;236.87;236.87;236.87;236.87;236.87;236.87;236.87
2017;VP0;a;SELL_PA_FL;vr;7;s;0;418;418;418;418;418;418;418;418;418;418;418;418
2017;VP0;a;SELL_PA_FL;vr;8;s;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;VP0;a;SELLER;ass_med;1;s;0;181;181;181;181;181;181;181;181;181;181;181;181
2017;VP0;a;SELLER;ass_med;2;s;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;VP0;a;SELLER;ass_med;3;s;0;181;181;181;181;181;181;181;181;181;181;181;181
2017;VP0;a;SELLER;ass_med;4;s;0;181;181;181;181;181;181;181;181;181;181;181;181
2017;VP0;a;SELLER;ass_med;5;s;0;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51
2017;VP0;a;SELLER;ass_med;6;s;0;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51
2017;VP0;a;SELLER;ass_med;7;s;0;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51;768.51
2017;VP0;a;SELLER;ass_med;8;s;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;VP0;a;SELLER;seg_vida;*;s;0;0.304;0.304;0.304;0.304;0.304;0.304;0.304;0.304;0.304;0.304;0.304;0.304
2017;VP0;a;SELLER;vr;1;s;0;523;523;523;523;523;523;523;523;523;523;523;523
2017;VP0;a;SUL_PA;seg_vida;*;s;0;0.304;0.304;0.304;0.304;0.304;0.304;0.304;0.304;0.304;0.304;0.304;0.304
2017;VP0;a;SUL_PA;vr;1;s;0;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8
2017;VP0;a;SUL_PA;vr;2;s;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;VP0;a;SUL_PA;vr;3;s;0;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8
2017;VP0;a;SUL_PA;vr;4;s;0;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8
2017;VP0;a;SUL_PA;vr;5;s;0;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8
2017;VP0;a;SUL_PA;vr;6;s;0;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8
2017;VP0;a;SUL_PA;vr;7;s;0;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8;404.8
2017;VP0;a;SUL_PA;vr;8;s;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VP0;a;NORTE-BE;vr;6;s;0;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000
2019;VP0;a;NORTE-BE;vr;7;s;0;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000;5.878.100.000.000.000
2019;VP0;a;RJ;dissidio;*;s;0;0;0;4;0;0;0;0;0;0;0;0;0
2019;VP0;a;RJ;vr;1;s;0;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03
2019;VP0;a;RJ;vr;2;s;0;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03
2019;VP0;a;RJ;vr;3;s;0;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03
2019;VP0;a;RJ;vr;4;s;0;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03
2019;VP0;a;RJ;vr;5;s;0;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03
2019;VP0;a;RJ;vr;6;s;0;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03
2019;VP0;a;RJ;vr;7;s;0;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03;822.03
2019;VP0;a;SELL_CUR;ass_med;1;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SELL_CUR;ass_med;3;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SELL_CUR;ass_med;4;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SELL_CUR;ass_med;5;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SELL_CUR;ass_med;6;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SELL_CUR;ass_med;7;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SELL_CUR;dissidio;*;s;0;0;0;0;0;4;0;0;0;0;0;0;0
2019;VP0;a;SELL_CUR;vr;1;s;0;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58
2019;VP0;a;SELL_CUR;vr;2;s;0;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58
2019;VP0;a;SELL_CUR;vr;3;s;0;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58
2019;VP0;a;SELL_CUR;vr;4;s;0;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58
2019;VP0;a;SELL_CUR;vr;5;s;0;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58
2019;VP0;a;SELL_CUR;vr;6;s;0;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58
2019;VP0;a;SELL_CUR;vr;7;s;0;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58;791.58
2019;VP0;a;SELL_PA_FL;ass_med;1;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SELL_PA_FL;ass_med;3;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SELL_PA_FL;ass_med;4;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SELL_PA_FL;ass_med;5;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SELL_PA_FL;ass_med;6;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SELL_PA_FL;ass_med;7;s;0;337;337;337;337;337;337;337;337;337;337;337;337
2019;VP0;a;SELL_PA_FL;dissidio;*;s;0;0;0;0;0;0;4;0;0;0;0;0;0
2019;VP0;a;SELL_PA_FL;vr;1;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SELL_PA_FL;vr;3;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SELL_PA_FL;vr;4;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SELL_PA_FL;vr;5;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SELL_PA_FL;vr;6;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2019;VP0;a;SELL_PA_FL;vr;7;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2020;VP0;a;*;ass_med;8;s;0;200;200;200;200;200;200;200;200;200;200;200;200
2020;VP0;a;*;fgts;1;s;0;8;8;8;8;8;8;8;8;8;8;8;8
2020;VP0;a;*;fgts;2;s;0;2;2;2;2;2;2;2;2;2;2;2;2
2020;VP0;a;*;fgts;6;s;0;8;8;8;8;8;8;8;8;8;8;8;8
2020;VP0;a;*;prov_13;1;s;0;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333
2020;VP0;a;*;prov_13;2;s;0;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333
2020;VP0;a;*;prov_13;6;s;0;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333;8.333
2020;VP0;a;*;prov_ferias;1;s;0;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556
2020;VP0;a;*;prov_ferias;2;s;0;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556
2020;VP0;a;*;prov_ferias;6;s;0;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556;5.556
2020;VP0;a;SUL_PA;ass_med;1;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SUL_PA;ass_med;3;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SUL_PA;ass_med;4;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SUL_PA;ass_med;5;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SUL_PA;ass_med;6;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SUL_PA;ass_med;7;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SUL_PA;dissidio;*;s;0;0;0;0;0;0;3.5;0;0;0;0;0;0
2020;VP0;a;SUL_PA;vr;1;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2020;VP0;a;RJ;vr;4;s;0;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27
2020;VP0;a;SUL_PA;vr;3;s;0;506;506;506;506;506;506;506;506;506;506;506;506
2020;VP0;a;SUL_PA;vr;4;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2020;VP0;a;SUL_PA;vr;5;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2020;VP0;a;SUL_PA;vr;6;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2020;VP0;a;SUL_PA;vr;7;s;0;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95;492.95
2020;VP0;a;SUL_PA;vr;2;s;0;245;245;245;245;245;245;245;245;245;245;245;245
2020;VP0;a;SELL_CUR;ass_med;1;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SELL_CUR;ass_med;3;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SELL_CUR;ass_med;4;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SELL_CUR;ass_med;5;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SELL_CUR;ass_med;6;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SELL_CUR;ass_med;7;s;0;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000;32.115.000.000.000.000
2020;VP0;a;SELL_CUR;dissidio;*;s;0;0;0;0;0;3.5;0;0;0;0;0;0;0
2020;VP0;a;RJ;vr;3;s;0;622.27;622.27;622.27;622.27;622.27;622.27;622.27;622.27;622.27;622.27;622.27;622.27
2020;VP0;a;RJ;vr;5;s;0;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27
2020;VP0;a;RJ;vr;6;s;0;869.77;869.77;869.77;869.77;869.77;869.77;869.77;869.77;869.77;869.77;869.77;869.77
2020;VP0;a;RJ;vr;7;s;0;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27;872.27
2020;VP0;a;C_OESTE;ass_med;1;s;0;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41
2020;VP0;a;C_OESTE;ass_med;3;s;0;257.12;257.12;257.12;257.12;257.12;257.12;257.12;257.12;257.12;257.12;257.12;257.12
2020;VP0;a;C_OESTE;ass_med;4;s;0;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41;258.41
2020;VP0;a;C_OESTE;ass_med;5;s;0;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18
2020;VP0;a;C_OESTE;ass_med;6;s;0;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18
2020;VP0;a;C_OESTE;ass_med;7;s;0;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18;1190.18
2017;VP0;i;*;cel_analista;*;s;0;63;63;63;63;63;63;63;63;63;63;63;63
2017;VP0;i;*;cel_coord;*;s;0;70;70;70;70;70;70;70;70;70;70;70;70
2018;VP0;e;SELLER;vr;7;s;0;493;493;493;493;493;493;493;493;493;493;493;493
2018;VP0;e;SELL_CUR;ass_med;1;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SELL_CUR;ass_med;2;n;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;VP0;e;SELL_CUR;ass_med;3;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SELL_CUR;ass_med;4;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SELL_CUR;ass_med;5;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SELL_CUR;ass_med;6;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SELL_CUR;ass_med;7;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SELL_CUR;dissidio;*;s;0;0;0;0;0;4;0;0;0;0;0;0;0
2018;VP0;e;SELL_CUR;vr;1;s;0;786;786;786;786;786;786;786;786;786;786;786;786
2018;VP0;e;SELL_CUR;vr;2;s;0;786;786;786;786;786;786;786;786;786;786;786;786
2018;VP0;e;SELL_CUR;vr;3;s;0;786;786;786;786;786;786;786;786;786;786;786;786
2018;VP0;e;SELL_CUR;vr;4;s;0;786;786;786;786;786;786;786;786;786;786;786;786
2018;VP0;e;SELL_CUR;vr;5;s;0;786;786;786;786;786;786;786;786;786;786;786;786
2018;VP0;e;SELL_CUR;vr;6;s;0;786;786;786;786;786;786;786;786;786;786;786;786
2018;VP0;e;SELL_CUR;vr;7;s;0;786;786;786;786;786;786;786;786;786;786;786;786
2018;VP0;e;SELL_PA_FL;ass_med;1;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SELL_PA_FL;ass_med;3;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SELL_PA_FL;ass_med;4;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SELL_PA_FL;ass_med;5;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SELL_PA_FL;ass_med;6;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SELL_PA_FL;ass_med;7;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SELL_PA_FL;ass_med;8;n;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;VP0;e;SELL_PA_FL;dissidio;*;s;0;0;0;0;0;0;4;0;0;0;0;0;0
2018;VP0;e;SELL_PA_FL;vr;1;s;0;395;395;395;395;395;395;395;395;395;395;395;395
2018;VP0;e;SELL_PA_FL;vr;2;s;0;395;395;395;395;395;395;395;395;395;395;395;395
2018;VP0;e;SELL_PA_FL;vr;3;s;0;395;395;395;395;395;395;395;395;395;395;395;395
2018;VP0;e;SELL_PA_FL;vr;4;s;0;395;395;395;395;395;395;395;395;395;395;395;395
2018;VP0;e;SELL_PA_FL;vr;5;s;0;395;395;395;395;395;395;395;395;395;395;395;395
2018;VP0;e;SELL_PA_FL;vr;6;s;0;395;395;395;395;395;395;395;395;395;395;395;395
2018;VP0;e;SELL_PA_FL;vr;7;s;0;395;395;395;395;395;395;395;395;395;395;395;395
2018;VP0;e;SP;dissidio;*;s;0;0;0;0;0;4;0;0;0;0;0;0;0
2018;VP0;e;SP;vr;1;s;0;493;493;493;493;493;493;493;493;493;493;493;493
2018;VP0;e;SP;vr;2;s;0;493;493;493;493;493;493;493;493;493;493;493;493
2018;VP0;e;SP;vr;3;s;0;493;493;493;493;493;493;493;493;493;493;493;493
2018;VP0;e;SP;vr;4;s;0;493;493;493;493;493;493;493;493;493;493;493;493
2018;VP0;e;SP;vr;5;s;0;493;493;493;493;493;493;493;493;493;493;493;493
2018;VP0;e;SP;vr;6;s;0;493;493;493;493;493;493;493;493;493;493;493;493
2018;VP0;e;SP;vr;7;s;0;493;493;493;493;493;493;493;493;493;493;493;493
2018;VP0;e;SP;vr;8;n;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;VP0;e;SUL_CUR;ass_med;1;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_CUR;ass_med;3;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_CUR;ass_med;4;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_CUR;ass_med;5;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_CUR;ass_med;6;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_CUR;ass_med;7;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_CUR;dissidio;*;s;0;0;0;0;0;0;4;0;0;0;0;0;0
2018;VP0;e;SUL_CUR;vr;1;s;0;754;754;754;754;754;754;754;754;754;754;754;754
2018;VP0;e;SUL_CUR;vr;2;s;0;754;754;754;754;754;754;754;754;754;754;754;754
2018;VP0;e;SUL_CUR;vr;3;s;0;754;754;754;754;754;754;754;754;754;754;754;754
2018;VP0;e;SUL_CUR;vr;4;s;0;754;754;754;754;754;754;754;754;754;754;754;754
2018;VP0;e;SUL_CUR;vr;5;s;0;754;754;754;754;754;754;754;754;754;754;754;754
2018;VP0;e;SUL_CUR;vr;6;s;0;754;754;754;754;754;754;754;754;754;754;754;754
2018;VP0;e;SUL_CUR;vr;7;s;0;754;754;754;754;754;754;754;754;754;754;754;754
2018;VP0;e;SUL_FL;ass_med;1;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_FL;ass_med;3;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_FL;ass_med;4;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_FL;ass_med;5;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_FL;ass_med;6;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_FL;ass_med;7;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_FL;dissidio;*;s;0;0;0;0;0;4;0;0;0;0;0;0;0
2018;VP0;e;SUL_FL;vr;1;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2018;VP0;e;SUL_FL;vr;3;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2018;VP0;e;SUL_FL;vr;4;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2018;VP0;e;SUL_FL;vr;5;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2018;VP0;e;SUL_FL;vr;6;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2018;VP0;e;SUL_FL;vr;7;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2018;VP0;e;SUL_PA;ass_med;1;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_PA;ass_med;3;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_PA;ass_med;4;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_PA;ass_med;5;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_PA;ass_med;6;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_PA;ass_med;7;s;0;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77;288.77
2018;VP0;e;SUL_PA;dissidio;*;s;0;0;0;0;0;0;4;0;0;0;0;0;0
2018;VP0;e;SUL_PA;vr;1;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2018;VP0;e;SUL_PA;vr;3;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2018;VP0;e;SUL_PA;vr;4;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2018;VP0;e;SUL_PA;vr;5;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2018;VP0;e;SUL_PA;vr;6;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2018;VP0;e;SUL_PA;vr;7;s;0;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7;480.7
2021;VP0;a;SUL_PA;ass_med;7;s;0;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97;345.97
2021;VP0;a;SUL_PA;dissidio;*;s;0;0;0;0;0;0;4;0;0;0;0;0;0
2021;VP0;a;SUL_PA;vr;1;s;0;513.19;513.19;513.19;513.19;513.19;513.19;513.19;513.19;513.19;513.19;513.19;513.19
