;ano;cod_ccusto;cod_classe_custo;cod_sub_classe_custo;obs_valor;valor_m01;valor_m02;valor_m03;valor_m04;valor_m05;valor_m06;valor_m07;valor_m08;valor_m09;valor_m10;valor_m11;valor_m12
;2023;C0304RJAES;5200503011;00;UNIFORMES COPEIRAS;167;167;167;167;167;167;167;167;167;167;167;167
;2023;C0600RSIMP;5200502005;00;POA - R$60.000\nCWB - R$6.000;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500
;2023;C2546RSPES;5200208006;30;Manutenção de incentivo.;833;833;833;833;833;833;833;833;833;833;833;833
;2023;C2546RSPES;5200504002;30;Assessoria de saúde ocupacional;12100;12100;12100;12100;12100;12100;12100;12100;12100;12100;12100;12100
;2023;C0221SPQUA;5200504002;30;Despesas Desenvolvimento: Acústica/Laboratórios/Materiais/Consultorias em Geral\nCTE: 3.8k/mês - Enredes\nHubuc: 1,5k/mês - Fórum Inovação;19005;19005;19005;19005;19005;19005;19005;19005;19005;19005;19005;19005
;2023;C0600RSAES;5200503003;00;;250;250;250;250;250;250;250;250;250;250;250;250
;2023;C0221SPQUA;5200504002;31;Treinamentos gerais/Auditoria Interna;0;0;0;0;15000;10000;0;0;15000;10000;0;0
;2023;C0304RJDI1;5200503008;00;;10;10;10;10;10;10;10;10;10;10;10;10
;2023;C2546RSPES;5200504002;31;Formação de aprendizes;230;230;230;230;230;230;230;230;230;230;230;230
;2023;C0600RSIMP;5200504010;00;SUPORTE SERVIDORES POA - INFTECH - R$ 28.000\nSUPORTE TÉCNICO PDV E OBRA / POA - RAJE - R$ 67.500\nMANUTENÇÃO SISTEMA DE GÁS CONTRA INCENDIO - R$7.000\nAR-CONDICIONADO - R$4.000\nNOBREAK DO DATA CENTER - R$3.000\nCABEAMENTO EM GERAL - R$6.000\nGARANTIA DE SERVIDORES E STORAGE - R$16.000\nGARANTIA DE NOTEBOOKS - R$100.000;7314;23313;10087;58087;8087;10088;8087;58088;8087;10087;15087;8088
;2023;C2546RSPES;5200504020;30;Sistemas;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
;2023;C0221SPQUA;5200504012;30;Eventos diversos: reunião de engenharia/estrutura day/treinamentos\nObs: Locação Auditório/Coffee/Cadeira e Som;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500
;2023;C0304RJAPT;5200209001;00;;1991;1991;8495;1991;1991;1991;1991;1991;1991;1991;1991;1991
;2023;C0219EQRHV;5200502008;00;UBER;300;300;300;300;300;300;300;300;300;300;300;300
;2023;C0304RJAES;5200504010;00;MANUTENÇÃO PREV DE EQUIP E MUDANÇA DE LAYOUT;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C3099COMVZ;5200502003;30;Tratativa com vendas;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C0042COREB;5200504004;30;consultoria externa de advogados;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
;2023;C3099COMVZ;5200503005;30;Viagem entre lojas;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000
;2023;C0042COREB;5200504012;30;divulgação PPR;0;0;20000;0;0;0;0;0;0;0;0;0
;2023;C3099COMVZ;5200504012;30;Coffe para treinamentos com vendas;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
;2023;C0221RECAN;5200502003;30;Custo de R$ 0,39 (corrigido pelo dólar), sendo 24000 disparos;9500;9500;9500;9500;9500;9500;9500;9500;9500;9500;9500;9500
;2023;C0221RECAN;5200503005;30;Deslocamento da equipe para os eventos;380;380;380;380;380;380;380;380;380;380;380;380
;2023;C0221RECAN;5200504002;30;Sustentação Wittel (Ajustes na URA, Erros / melhorias não previstas na EF);18000;18000;18000;18000;18000;18000;18000;18000;18000;18000;18000;18000
;2023;C0221RECAN;5200504002;31;Planejamento para SEO - manutenção (36.000,00) | Analytics (55.400) | Geral (60.000) para outros skill que não temos na squad - exemplos: resarch;11700;11700;11700;11700;11700;11700;11700;11700;11700;11700;11700;11700
;2023;C0221RECAN;5200504002;32;SMS para URA, portal e APP;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400
;2023;C2546RSSUP;5200503003;00;;300;300;300;300;300;300;300;300;300;300;300;300
;2023;C0042BLCOB;5200502004;00;;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C2546RSSUP;5200503005;30;Deslocamentos semanais da equipe até as obras para as reuniões de RIA (Reunião de Início de Atividade) com os empreiteiros e engenherios.;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600;1600
;2023;C2546RSSUP;5200503005;31;Serviços de coleta e entrega de documentos entre Suprimentos e obras;60;60;60;60;60;60;60;60;60;60;60;60
;2023;C2546RSSUP;5200503011;00;;0;0;200;0;200;0;0;0;200;0;200;0
;2023;C2546RSSUP;5200504019;30;Expensi Mobi para reembolso de KM rodado para visita a fornecedores e/ou deslocamentos até obras;300;0;0;300;0;0;300;0;0;300;0;0
;2023;C0221REQUA;5200208008;30;Auxilio creche para 1 colaborador;0;0;0;0;0;0;350;350;350;350;350;350
;2023;C2546RSSUP;5200504020;30;Custo manutenção mensal da plataforma. Valor de rateio que compete a regional sul.;1173;1173;1173;1173;1173;1173;1173;1173;1173;1173;1173;1173
;2023;C2546RSSUP;5200504020;31;Módulo de devolução de quadro de concorrência de departamento para ajustes como já ocorre com a engenharia.;6907;0;0;0;0;0;0;0;0;0;0;0
;2023;C0221REQUA;5200503002;30;Compra de novos equipamento para novos colaboradores e ou substituição de equipamentos que não funcionam.;0;0;0;0;1500;0;0;0;0;0;1500;0
;2023;C0221REQUA;5200503005;30;Aumento da participação da equipe de Qualidade nos eventos.;450;450;450;450;450;450;450;450;450;450;450;450
;2023;C2546RSSUP;5200504020;32;Módulo de integração da plataforma Frequenza x Docusing x SAP que consiste ao empreiteiro assinar o contrato no Docusing já hospedar no Frequenza e liberar no SAP;19300;0;0;0;0;0;0;0;0;0;0;0
;2023;C2546RSSUP;5200504020;33;Módulo de controle e gestão de ferramenta e equipamento próprio e locado da Regional Sul;960;960;960;960;960;960;960;960;960;960;960;960
;2023;C0221REQUA;5200503005;31;Eventos fora da Cidade de SP.;0;0;0;650;0;0;0;0;650;0;0;0
;2023;C0221REQUA;5200504002;30;2 Produções de conteúdos (Roteirização, gravação, edição) 30k por conteúdo.;0;0;0;30000;0;0;0;0;0;30000;0;0
;2023;C0221REQUA;5200504020;30;Manutenção da Plataforma de treinamento de colaboradores do Relacionamento.;950;950;950;950;950;950;950;950;950;950;950;950
;2023;C0221REQUA;5200504025;30;Considerando custo por 180 dias:\n1 Assistente ADM:  38.859,99;0;0;0;0;0;0;6477;6477;6477;6477;6477;6477
;2023;C0042BLCOB;5200503003;00;;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C3099SPREP;5200208013;00;Contratação de Coordenador de repasse com Politica por 12 meses.;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000
;2023;C0042SPREP;5200502004;00;;300;300;300;300;300;300;300;300;300;300;300;300
;2023;C0042SPREP;5200503003;00;;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
;2023;C0042COCRE;5200502004;00;;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C0042COCRE;5200503003;00;;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C0042COREP;5200503003;00;;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C0042SPREP;5200504005;00;;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
;2023;C0042SPREP;5200504010;00;;700;700;700;700;700;700;700;700;700;700;700;700
;2023;C0042SPREP;5200504007;00;;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
;2023;C0042COREB;5200504012;31;Reunião de equipe;15000;0;0;0;0;0;0;0;0;0;15000;0
;2023;C0042COREB;5200504020;30;Sistema de Metas;14500;14500;14500;14500;14500;14500;14500;14500;14500;14500;14500;14500
;2023;C3099SPAES;5200502001;00;Enel - Energia Elétrica;7500;7500;7500;7500;7500;7500;8063;8063;8063;8063;8063;8063
;2023;C0042SPINT;5200503005;30;Reembolso de taxis, lanches ou refeições durante Horas extras.;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C0042SPINT;5200504012;30;Despesas referentes à contratação de Buffets, aluguel de espaços para eventos, festas de fim de ano e confraternizações.;200;200;200;200;200;200;200;200;200;200;200;200
;2023;C3099SPAES;5200501003;00;P10 - Materiais diversos Depósito - R$ 350\nPJ - Materiais Elétrica - R$ 350\nDisparcon - Materiais de Ar Condicionado - R$ 1.100\nKey World - Chaves e Carimbos - R$ 200;2000;2000;2000;2000;2000;2000;2000;2000;2000;2600;2000;2000
;2023;C0304RJRCL;5200502005;00;;298;298;298;298;298;298;298;298;298;298;298;298
;2023;C0600RSFIN;5200503003;00;Material Auxiliar e de Consumo\nObs: COMPRA DE FICHA CADASTRAL PARA OS CLIENTE CASO SEJA NECESSÁRIO.;100;100;100;100;100;100;100;100;100;100;100;100
;2023;C0304COASS;5200502005;00;13 entregas em 2023: considerando 200 páginas a R$ 0,12 para 120 clientes/mês;2595;2595;2595;2595;2595;2595;2595;2595;2595;2595;2595;2595
;2023;C0221COPJT;5200502009;00;;0;0;0;0;0;0;0;10000;0;0;0;0
;2023;C0221COPJT;5200503008;00;;0;0;0;360;0;180;0;0;0;180;180;0
;2023;C0219SLDVD;5200503003;00;Estacionamento - R$ 900/mensal. Verba chaveiro comercial - R$ 500 em Jan, Abril, Jul e Outubro;1400;900;900;1400;900;900;1400;900;900;1400;900;900
;2023;C0219RJRHU;5200504012;33;Vouchers campeão R$ 4.000/mês. Lanche diário 2 escritórios - R$ 9 mil/mensal. Happy hour mensal - R$ 6 mil;19000;19000;19000;19000;19000;19000;19000;19000;19000;19000;19000;19000
;2023;C0219RJRHU;5200504002;31;Temporário Aux. Adm e Operadora Telemarketing - R$ 6200 cada . R$ 12.400/mensal;12400;12400;12400;12400;12400;12400;12400;12400;12400;12400;12400;12400
;2023;C0219RJRHU;5200504002;32;Homologação Banco de Horas e PLR Seller RJ junto SINDICOVI. R$ 3.900,00 em Fev e R$ 3.660,00 em Março.;0;3900;3660;0;0;0;0;0;0;0;0;0
;2023;C0219RJRHU;5200504012;30;Aniversariantes do mês corretor- R$ 1560/mês. Aniversariantes do mês CLT - R$ 1000,00 em Janeiro. Café da manhã com campeões R$ 1500 em Fevereiro e Agosto. Café com Cultura Backoffice R$ 1000 em Março;2560;3060;2560;1560;1560;1560;1560;3060;1560;1560;1560;1560
;2023;C0219RJRHU;5200504012;31;Dia da Mulher R$ 900 em Março. Dia das mães R$ 900 em Maio. Dia dos Pais R$ 900 em Agosto. Dia do corretor R$ 16000 em Agosto. Kit Junino de R$ 10 para 560 pessoas. Junho - R$ 5600. Férias Cyrela R$ 1500 em Julho (suporte a RJZ).;0;0;900;0;900;5600;1500;16900;0;0;0;0
;2023;C0219RJRHU;5200504012;32;Giro Seller - lead R$ 1000 em Fevereiro, Maio, Agosto.Giro Seller - Torre Norte (Nova América) R$ 1200,00 em Março, Julho e Outubro. Prêmio Seller R$ 150 mil em Março. Coffee giro Seller - R$ 1600 mensal;1600;2600;152800;1600;2600;1600;2800;2600;1600;2800;1600;1600
;2023;C0304RJAPT;5200503005;30;uber  e 99 taxis;300;300;300;300;300;300;300;300;300;300;300;300
;2023;C0304RJAPT;5200504002;30;SISTEMA DE PONTO DIMEP;350;3350;350;350;350;350;350;350;350;350;350;350
;2023;C0600RSIMP;5200502003;30;LINK MPLS POA 50MB;3067;3067;3067;3067;3067;3067;3067;3067;3067;3067;3067;3067
;2023;C0219SLCEI;5200503002;30;Material de escritório;250;250;250;250;250;250;250;250;250;250;250;250
;2023;C0042SPIMP;5200502003;30;Fornecedor/Serviço:\nCenturylink 4k\nVivo 10k\nHosfiber 1.5k\nADSL 500;16000;16000;16000;16000;16000;16000;16000;16000;16000;16000;16000;16000
;2023;C0042SPIMP;5200502005;00;;8400;8400;8400;8400;8400;8400;8400;8400;8400;8400;8400;8400
;2023;C0219SLCEI;5200503005;30;Combustível para aluguel carro / Transporte Uber;800;800;800;800;800;800;800;800;800;800;800;800
;2023;C0219SLCEI;5200504019;30;Serviços de moto-boy;50;50;50;50;50;50;50;50;50;50;50;50
;2023;C0219EQRHS;5200504012;41;2h Futebol + 2 h Beach Tênis + Churrasqueiras + Carne;0;0;4500;0;0;4500;0;0;4500;0;0;4500
;2023;C0219EQRHS;5200504019;30;Motoboy e Van;120;120;120;120;120;120;120;120;120;120;120;120
;2023;C0042BOIMP;5200502004;00;;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C0600RSIMP;5200502003;31;SUPORTE MENSAL CENTRAL RS;2169;2169;2169;2169;2169;2169;2169;2169;2169;2295;2295;2295
;2023;C0042BOIMP;5200502005;00;;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000
;2023;C0042BOIMP;5200504008;00;;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500
;2023;C0600RSIMP;5200502003;32;INTERNET 100MB POA;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333;2333
;2023;C0042SPIMP;5200504008;00;;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000
;2023;C0042COSOP;5200504008;00;;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400
;2023;C0042COSOP;5200504018;00;;2200;2200;2200;2200;2200;2200;2200;2200;2200;2200;2200;2200
;2023;C0042COSPT;5200504007;00;Frequenza - suporte portal de notas - 1,5k/mês;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0
;2023;C0042COSOP;5200504010;00;Contrato mensal ZionTech - R$ 8.5k/mês\nContrato mensal UTS - R$ 1.8k\nContrato mensal Powereng - R$ 3.5k\nContrato mensal Cylk (telefonia) - R$ 7.7k\nPeças e reparos Eversys, Powereng, Phonoway, Skina - 5.2k\nTroca de baterias dos Nobreak Faria Lima 40k e Rocio 27k (Maio);26700;26700;26700;26700;26700;26700;26700;26700;26700;26700;26700;26700
;2023;C0600RSIMP;5200502003;33;TELEFONIA 51 33827000;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C0600RSIMP;5200502003;34;TELEFONIA  41 30717777;600;600;600;600;600;600;600;600;600;600;600;600
;2023;C0600RSIMP;5200502003;35;LINK E1;84;84;84;84;84;84;84;84;84;84;84;84
;2023;C0600RSIMP;5200502003;36;DNS (VERIFICAR CANCELAMENTO PARA 2023);0;0;0;0;0;1200;0;0;0;0;0;0
;2023;C0600RSIMP;5200502003;37;ADSL 600MB POA;304;304;304;304;304;304;368;368;368;368;368;368
;2023;C0600RSIMP;5200502003;38;150MB WI FI CURITIBA;259;259;259;259;259;259;259;259;259;259;259;259
;2023;C0600RSIMP;5200502003;39;300MB VIASAT POA;1807;1807;1807;1807;1807;1807;1807;1807;1807;1807;1807;1807
;2023;C0600RSIMP;5200502003;40;TELEFONIA MOVEL + COMPRA DE CHIPS EM BRANCO;3780;3780;3780;3780;3780;3980;3780;3780;3780;3780;3780;3780
;2023;C0600RSIMP;5200502003;41;TELEFONIA 4G;350;350;350;350;350;350;350;350;350;350;350;350
;2023;C0600RSIMP;5200504020;30;LICENÇA USO DO SOFTWARE SADIG;417;417;417;417;417;417;417;417;417;417;417;417
;2023;C0600RSIMP;5200504020;31;10 LICENÇAS USO PARA CONSULTAR JCO LEGADO;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500
;2023;C0600RSIMP;5200504020;32;19 A&C - 8 OeP, 1 Obras, 10 Projetos\n18 CAD LT - 1 Obras, 2 Preference, 9 OeP, 3 Incorporação, 3 Marketing\n6 Revit LT - 6 Incorporação\n4 Photoshop - 2 Marketing, 2 Relacionamento\n2 Illustrator - 2 Marketing\n1 InDesign - 1 Marketing\n2 Acrobat Pro - 2 Incorporação\n9 SketchUp - 7 Incorporação, 1 Marketing, 1 Preference;0;0;1028040;0;0;0;0;0;0;0;0;0
;2023;C0221DPADM;5200502005;00;Peças gráficas para obra/PPT;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
;2023;C2546RSPRF;5200503005;30;viagens de Uber e 99pop, para vistorias de PREFERENCE.;350;350;350;350;350;350;350;350;350;350;350;350
;2023;C0042COMON;5200410004;00;;33000;33000;33000;33000;33000;33000;33000;33000;33000;33000;33000;33000
;2023;C0219COJVD;5200503008;00;;100;100;100;100;100;100;100;100;100;100;100;100
;2023;C0219COJVD;5200503005;30;Eventual necessidade de locomoção para treinamento externo.;50;50;50;50;50;50;50;50;50;50;50;50
;2023;C0219RSSEC;5200503005;30;TRansporte para funcionário após horário de 21:00h.;0;0;200;0;0;0;200;0;0;0;200;0
;2023;C0219SLCEI;5200501001;00;Aluguel / Condominio / Vagas de estacionamento corretores e consultores;36500;36500;36500;36500;36500;36500;36500;36500;36500;36500;36500;36500
;2023;C0219COJVD;5200503009;00;;100;100;100;100;100;100;100;100;100;100;100;100
;2023;C0219COJVD;5200504012;30;Eventual reunião presencial/workshop e treinamentos.;200;200;2000;200;200;200;200;200;200;200;200;200
;2023;C0219SLDVD;5200504008;00;Reunião Geral - Equip. Áudio (V Guedes): R$ 2.800,00 em Março e Julho.;0;0;2800;0;0;0;2800;0;0;0;0;0
;2023;C0217RJAPT;5200503016;00;;7500;0;5000;39000;0;3000;0;0;0;9000;0;0
;2023;C0217RJAPT;5200504009;00;Ambulância;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;1400
;2023;C0042SPLGZ;5200503005;30;99 taxi ou uber para locomoção da equipe para reuniões externas, na Prefeitura e demais órgãos necessários;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
;2023;C0042SPLGZ;5200504012;30;Buffet para treinamentos;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
;2023;C0042SPLGZ;5200504019;30;Serviço de portador para atender os departamentos de legalização e meio ambiente.;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000
;2023;C0042COMON;5200503013;00;Renovação anual das assinaturas dos jornais Folha de São Paulo, Valor Econômico e O Estado de São Paulo.;0;0;5000;0;0;0;0;0;0;0;0;0
;2023;C0042COMON;5200503001;30;Visitas da área de CI + DHO às regionais para acompanhamento de ações.;0;0;5000;0;0;0;0;0;5000;0;0;0
;2023;C0042COMON;5200503002;30;Entrega de kit de boas vindas a todos os novos colaboradores na integração.;0;0;0;50000;0;0;0;0;0;50000;0;0
;2023;C0042COMON;5200503002;31;Brindes para comunicação de méritos e promoções no Ciclo de Gestão.;0;0;0;20000;0;0;0;0;20000;0;0;0
;2023;C0042COMON;5200503005;30;Uber, 99 e demais aplicativos de transporte corporativo.;800;800;800;800;800;800;800;800;800;800;800;800
;2023;C0042COMON;5200504002;30;Clipagem diária de notícias (já incluso matérias de rádio e TV).;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750
;2023;C0042COMON;5200504002;31;Acesso ao mailing de jornalistas para envio de press releases.;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C0042COMON;5200504002;32;Criação de campanhas/peças de design de comunicação interna.;25000;25000;25000;25000;25000;25000;25000;25000;25000;25000;25000;25000
;2023;C0042COMON;5200504002;33;Contratação de produtora de vídeos para produção de conteúdo de comunicação interna e redes sociais.;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000
;2023;C0042COMON;5200504002;34;Ações de engajamento de colaboradores nos temas de diversidade, datas comemorativas, campanhas e comunicação interna.;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000;20000
;2023;C0042COMON;5200504002;35;Profissionalização das redes sociais corporativas.;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000
;2023;C0042COMON;5200504002;36;Pagamento da licença do Cyrela On.;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000;12000
;2023;C0042COMON;5200504002;37;Execução da Expo Cyrela no escritório da Faria Lima Square.;0;300000;0;0;0;0;0;300000;0;0;0;0
;2023;C0042COMON;5200504012;30;Realização de evento com filhos de colaboradores.;0;0;0;0;0;0;110000;0;0;0;0;0
;2023;C0042COMON;5200504012;31;Realização da confraternização de final de ano com colaboradores SP.;0;0;0;0;0;0;0;0;0;0;0;800000
;2023;C0042COMON;5200504012;32;Envio de voucher de R$ 50 do iFood para colaboradores do administrativo (média de 150 pessoas por mês).;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500;7500
;2023;C0042COMON;5200504012;33;Fortalecimento da marca empregadora em feiras de profissões e eventos voltados para contratação de talentos.;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500
;2023;C0042COMON;5200504012;34;Contratação de café da manhã para eventos diversos (treinamentos, celebrações, encontros com lideranças etc).;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000
;2023;C0219RJRHU;5200504012;34;Aniversário Seller - Coffees, brindes e ações - R$ 15.000,00\nBrownie dia do campeão - R$ 730/mensal;730;730;730;730;730;730;730;730;730;15730;730;730
;2023;C0219RJRHU;5200504019;30;R$ 1925,00 Fevereiro, Junho e Setembro;0;1925;0;0;0;1925;0;0;1925;0;0;0
;2023;C0042COMON;5200504012;35;Celebração dos aniversariantes do mês nos escritórios.;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
;2023;C0042COMON;5200504012;36;Realização da Festa Junina e Halloween para o público de escritório e obras.;0;0;0;0;0;50000;0;0;0;50000;0;0
;2023;C0042COMON;5200504012;37;Contratação de buffet + espaço para realização da Reunião Geral 2023.;0;200000;0;0;0;0;0;0;0;200000;0;0
;2023;C0042COMON;5200504020;30;Envio de e-mail mkt para colaboradores (ações de sustentação do Cyrela On).;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
;2023;C0219COJVD;5200201002;00;;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
;2023;C0219COJVD;5200502004;00;;50;50;50;50;50;50;50;50;50;50;50;50
