ano;centroCusto;classeCusto;idDetalhe;descr;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12;fornecedor;obs_valor;aux
2023;C0600RSDIR;5200504019;30;Loggi motoboy - Envio e coleta materiais diretoria;50;50;50;50;50;50;50;50;50;50;50;50;Loggi motoboy;Envio e coleta materiais diretoria;Loggi motoboy - Envio e coleta materiais diretoria
2023;C0600RSFIN;5200504019;30;SERGINHO MOTOBOY - Serviços utilizados para retiradas de cheques Adm's em bancos, serviços Relacionados a cartórios baixas de protestos, coleta de certidões , retirada de anuências, saques F. Fixo, entrega e coleta de doctos. em geral (bancos).;300;300;300;300;300;300;300;300;300;300;300;300;SERGINHO MOTOBOY;Serviços utilizados para retiradas de cheques Adm's em bancos, serviços Relacionados a cartórios baixas de protestos, coleta de certidões , retirada de anuências, saques F. Fixo, entrega e coleta de doctos. em geral (bancos).;SERGINHO MOTOBOY - Serviços utilizados para retiradas de cheques Adm's em bancos, serviços Relacionados a cartórios baixas de protestos, coleta de certidões , retirada de anuências, saques F. Fixo, entrega e coleta de doctos. em geral (bancos).
2023;C0600RSINC;5200504019;30;CORREIOS Sedex - Envio de materiais e amostras.;50;50;50;50;50;50;50;50;50;50;50;50;CORREIOS Sedex;Envio de materiais e amostras.;CORREIOS Sedex - Envio de materiais e amostras.
2023;C0600RSJUR;5200504019;30;LOGGI EMPRESA DE ENTREGA - motoboy;150;150;150;150;150;150;150;150;150;150;150;150;LOGGI EMPRESA DE ENTREGA;motoboy;LOGGI EMPRESA DE ENTREGA - motoboy
2023;C0600RSTER;5200504019;30;fretes e carretos - serginho;350;350;350;350;350;350;350;350;350;350;350;350;fretes e carretos;serginho;fretes e carretos - serginho
2023;C2546PRDTA;5200504019;30;Fretes - Loggi - Deslocamento de materiais entre as bases e o RS/PR;120;120;120;120;120;120;120;120;120;120;120;120;Fretes - Loggi;Deslocamento de materiais entre as bases e o RS/PR;Fretes - Loggi - Deslocamento de materiais entre as bases e o RS/PR
2023;C2546RSDEN;5200504019;30;Loggi Motoby - Motoboy Loggi;25;25;25;25;25;25;25;25;25;25;25;25;Loggi Motoby;Motoboy Loggi;Loggi Motoby - Motoboy Loggi
2023;C2546RSDTA;5200504019;30;Gilson Fretes - Estimativa de custos para fretes ou deslocamento dos materiais do escritório para as bases;150;150;150;150;150;150;150;150;150;150;150;150;Gilson Fretes;Estimativa de custos para fretes ou deslocamento dos materiais do escritório para as bases;Gilson Fretes - Estimativa de custos para fretes ou deslocamento dos materiais do escritório para as bases
2023;C2546RSPRJ;5200504019;30;MOTOBOY EQUIPE - 864;30;30;30;30;30;30;30;30;30;30;30;30;MOTOBOY EQUIPE;864;MOTOBOY EQUIPE - 864
2023;C2546RSRCL;5200504019;30;Loggi e Uber - Fretes para entregas de chaves e kits de vistorias;360;360;360;360;360;360;360;360;360;360;360;360;Loggi e Uber;Fretes para entregas de chaves e kits de vistorias;Loggi e Uber - Fretes para entregas de chaves e kits de vistorias
2023;C2546RSSUP;5200504019;30;Thiago Moura dos Santos - Expensi Mobi para reembolso de KM rodado para visita a fornecedores e/ou deslocamentos até obras;300;0;0;300;0;0;300;0;0;300;0;0;Thiago Moura dos Santos;Expensi Mobi para reembolso de KM rodado para visita a fornecedores e/ou deslocamentos até obras;Thiago Moura dos Santos - Expensi Mobi para reembolso de KM rodado para visita a fornecedores e/ou deslocamentos até obras
2023;C0042COAUD;5200504020;30;Sistema do Canal de Denuncias - Sistema Contato Seguro para recebimento de denuncias, acompanhamento, e registro.;5800;5800;5800;5800;5800;5800;5800;5800;5800;5800;5800;5800;Sistema do Canal de Denuncias;Sistema Contato Seguro para recebimento de denuncias, acompanhamento, e registro.;Sistema do Canal de Denuncias - Sistema Contato Seguro para recebimento de denuncias, acompanhamento, e registro.
2023;C0042COAUD;5200504020;31;Hospedagem Site de Integridade - Custo da Hospedagem do site de Integridade;80;80;80;80;80;80;80;80;80;80;80;80;Hospedagem Site de Integridade;Custo da Hospedagem do site de Integridade;Hospedagem Site de Integridade - Custo da Hospedagem do site de Integridade
2023;C0042COAUD;5200504020;32;Ferramenta de Background Check - Ferramenta de Background Check para analise de fornecedores, colaboradores, clientes como parte da politica de Prevenção a lavagem de dinheiro;9100;9100;9100;9100;9100;9100;9100;9100;9100;9100;9100;9100;Ferramenta de Background Check;Ferramenta de Background Check para analise de fornecedores, colaboradores, clientes como parte da politica de Prevenção a lavagem de dinheiro;Ferramenta de Background Check - Ferramenta de Background Check para analise de fornecedores, colaboradores, clientes como parte da politica de Prevenção a lavagem de dinheiro
2023;C0042COAUD;5200504020;33;Sistema para Privacidade - plataforma usada em privacidade, para criação de DPIA, PIA, ROPAS.;100000;0;0;0;0;0;0;0;0;0;0;0;Sistema para Privacidade;plataforma usada em privacidade, para criação de DPIA, PIA, ROPAS.;Sistema para Privacidade - plataforma usada em privacidade, para criação de DPIA, PIA, ROPAS.
2023;C0042COGGC;5200504020;30;PAULO IDELFONSO DE OLIVEIRA CINTRA - Suporte CYDAG;4550;4550;4550;4550;4550;4550;4550;4550;4550;4550;4550;4550;PAULO IDELFONSO DE OLIVEIRA CINTRA;Suporte CYDAG;PAULO IDELFONSO DE OLIVEIRA CINTRA - Suporte CYDAG
2023;C0042COMON;5200504020;30;RD Station (e-mail mkt) - Envio de e-mail mkt para colaboradores (ações de sustentação do Cyrela On).;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;RD Station (e-mail mkt);Envio de e-mail mkt para colaboradores (ações de sustentação do Cyrela On).;RD Station (e-mail mkt) - Envio de e-mail mkt para colaboradores (ações de sustentação do Cyrela On).
2023;C0042COPTR;5200504020;30;E-AUDITORIA SOFTWARES COMO SERVIÇO - Softwares para cruzamento das obrigações acessórias;555;555;555;555;555;555;555;555;555;555;555;555;E-AUDITORIA SOFTWARES COMO SERVIÇO;Softwares para cruzamento das obrigações acessórias;E-AUDITORIA SOFTWARES COMO SERVIÇO - Softwares para cruzamento das obrigações acessórias
2023;C0042COREB;5200504020;30;Newi + sistemas de Metas - Sistema de Metas;14500;14500;14500;14500;14500;14500;14500;14500;14500;14500;14500;14500;Newi + sistemas de Metas;Sistema de Metas;Newi + sistemas de Metas - Sistema de Metas
2023;C0042COSOP;5200504020;30;Nextios (Locaweb) - Colocation de Infraestrutura;180000;180000;180000;180000;180000;180000;180000;180000;180000;180000;180000;180000;Nextios (Locaweb);Colocation de Infraestrutura;Nextios (Locaweb) - Colocation de Infraestrutura
2023;C0042COSOP;5200504020;31;Nextios (Locaweb) - Serviço de FTP utilizado pela Captacao De Recursos (Camila Conte);280;280;280;280;280;280;280;280;280;280;280;280;Nextios (Locaweb);Serviço de FTP utilizado pela Captacao De Recursos (Camila Conte);Nextios (Locaweb) - Serviço de FTP utilizado pela Captacao De Recursos (Camila Conte)
2023;C0042COSOP;5200504020;32;Lanlink/Hospedagem Azure - Onboarding, Data Analytics, App Vivaz, App Vendas, etc.;185000;185000;160000;138000;138000;138000;138000;138000;138000;138000;138000;138000;Lanlink/Hospedagem Azure;Onboarding, Data Analytics, App Vivaz, App Vendas, etc.;Lanlink/Hospedagem Azure - Onboarding, Data Analytics, App Vivaz, App Vendas, etc.
2023;C0042COSOP;5200504020;33;AC Software - ManageEngine - AC Software / ManageEngine - Renovação do PasswordManager Pro;0;0;0;0;0;0;0;30000;0;0;0;0;AC Software - ManageEngine;AC Software / ManageEngine - Renovação do PasswordManager Pro;AC Software - ManageEngine - AC Software / ManageEngine - Renovação do PasswordManager Pro
2023;C0042COSOP;5200504020;34;Add Value Ltda - WAF R$ 9.458,00\nEdge DNS R$ 1.560,00\nSuporte R$ 2.505,00;13600;13600;13600;13600;13600;13600;13600;13600;13600;13600;13600;13600;Add Value Ltda;WAF R$ 9.458,00\nEdge DNS R$ 1.560,00\nSuporte R$ 2.505,00;Add Value Ltda - WAF R$ 9.458,00\nEdge DNS R$ 1.560,00\nSuporte R$ 2.505,00
2023;C0042COSOP;5200504020;35;ICTS - Protiviti - Renovação da licença do EDR Carbon Black;0;0;0;0;0;0;0;35000;0;0;0;0;ICTS - Protiviti;Renovação da licença do EDR Carbon Black;ICTS - Protiviti - Renovação da licença do EDR Carbon Black
2023;C0042COSOP;5200504020;36;SK Tecnologia - Renovação da licença do Veeam Backup;0;0;0;0;0;0;0;0;0;0;0;45000;SK Tecnologia;Renovação da licença do Veeam Backup;SK Tecnologia - Renovação da licença do Veeam Backup
2023;C0042COSOP;5200504020;37;Quality Technology - Renovação da licença de Endpoint para workstation ~55k USD;0;0;0;0;0;0;0;0;0;290000;0;0;Quality Technology;Renovação da licença de Endpoint para workstation ~55k USD;Quality Technology - Renovação da licença de Endpoint para workstation ~55k USD
2023;C0042COSPT;5200504020;30;Lanlink - Licenciamento Microsoft EA - Contrato EA Microsoft - Licenças Office365 + Project + Servidores e SO Windows + CRM Dynamics 365;0;0;0;0;0;3060000;0;0;0;0;0;0;Lanlink - Licenciamento Microsoft EA;Contrato EA Microsoft - Licenças Office365 + Project + Servidores e SO Windows + CRM Dynamics 365;Lanlink - Licenciamento Microsoft EA - Contrato EA Microsoft - Licenças Office365 + Project + Servidores e SO Windows + CRM Dynamics 365
2023;C0042COSPT;5200504020;31;E-law/Sistema Jurídico - licenças + suporte;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;E-law/Sistema Jurídico;licenças + suporte;E-law/Sistema Jurídico - licenças + suporte
2023;C0042COSPT;5200504020;32;ApData/PortalRH - Licenciamento ApData;27000;27000;27000;27000;27000;27000;27000;27000;27000;27000;27000;27000;ApData/PortalRH;Licenciamento ApData;ApData/PortalRH - Licenciamento ApData
2023;C0042COSPT;5200504020;33;JobSystem/ Software Fênix - Mensalidade Fênix - suporte;19799;19799;19799;19799;19799;19799;19799;19799;19799;19799;19799;19799;JobSystem/ Software Fênix;Mensalidade Fênix - suporte;JobSystem/ Software Fênix - Mensalidade Fênix - suporte
2023;C0042COSPT;5200504020;34;DoMore/DMDocs - Suporte Mensal DMDOcs;8100;8100;8100;8100;8100;8100;8100;8100;8100;8100;8100;8100;DoMore/DMDocs;Suporte Mensal DMDOcs;DoMore/DMDocs - Suporte Mensal DMDOcs
2023;C0042COSPT;5200504020;35;ExpenseMobi/Licenciamento - Valor anual Expense Mobi - app de reembolsos (Camila Santos/Suprimentos);0;120000;0;0;0;0;0;0;0;0;0;0;ExpenseMobi/Licenciamento;Valor anual Expense Mobi - app de reembolsos (Camila Santos/Suprimentos);ExpenseMobi/Licenciamento - Valor anual Expense Mobi - app de reembolsos (Camila Santos/Suprimentos)
2023;C0042COSPT;5200504020;36;Thinkcell/Licenciamento - valor anual ThinkCell - 5.220,00 euros + despesas;0;0;0;0;0;0;0;0;0;40000;0;0;Thinkcell/Licenciamento;valor anual ThinkCell - 5.220,00 euros + despesas;Thinkcell/Licenciamento - valor anual ThinkCell - 5.220,00 euros + despesas
2023;C0042COSPT;5200504020;37;Viábil/Licenciamento - consulta legado - Viábil;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;Viábil/Licenciamento;consulta legado - Viábil;Viábil/Licenciamento - consulta legado - Viábil
2023;C0042COSPT;5200504020;38;ViewCompanion/Licenças - Licenciamento;0;10000;0;0;0;0;0;0;0;0;0;0;ViewCompanion/Licenças;Licenciamento;ViewCompanion/Licenças - Licenciamento
2023;C0042COSPT;5200504020;39;Qualitor/Software ITSM - Qualitor - Hospedagem + Licenciamento Anual;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000;Qualitor/Software ITSM;Qualitor - Hospedagem + Licenciamento Anual;Qualitor/Software ITSM - Qualitor - Hospedagem + Licenciamento Anual
2023;C0042COSPT;5200504020;40;Frequenza - DOC Suprimentos - Suporte com infra;2185;2185;2185;2185;2185;2185;2185;2185;2185;2300;2300;2300;Frequenza - DOC Suprimentos;Suporte com infra;Frequenza - DOC Suprimentos - Suporte com infra
2023;C0042COSPT;5200504020;41;Automation Anywhere (RPA) - Smartforce Tecnologia - Ferramenta de automação - USD 18.200 (base 2022);0;0;0;0;0;0;0;0;0;0;0;100000;Automation Anywhere (RPA);Smartforce Tecnologia - Ferramenta de automação - USD 18.200 (base 2022);Automation Anywhere (RPA) - Smartforce Tecnologia - Ferramenta de automação - USD 18.200 (base 2022)
2023;C0042COSPT;5200504020;42;Adobe/ Photoshop, DC e Premier - Licenciamento anual - USD 36k (base 2022);0;200000;0;0;0;0;0;0;0;0;0;0;Adobe/ Photoshop, DC e Premier;Licenciamento anual - USD 36k (base 2022);Adobe/ Photoshop, DC e Premier - Licenciamento anual - USD 36k (base 2022)
2023;C0042COSPT;5200504020;43;Apple + Google Developer - Licenciamento;0;0;0;0;0;0;0;0;550;0;0;0;Apple + Google Developer;Licenciamento;Apple + Google Developer - Licenciamento
2023;C0042COSPT;5200504020;44;Canva (Assinatura) - Assinatura anual;2600;0;0;0;0;0;0;0;0;0;0;0;Canva (Assinatura);Assinatura anual;Canva (Assinatura) - Assinatura anual
2023;C0042COSPT;5200504020;45;SKETCHUP PRÓ (Engenharia) - Licenciamento - Fornecedor TRIMBLE EUROPE;0;0;55000;0;0;0;0;0;0;0;0;0;SKETCHUP PRÓ (Engenharia);Licenciamento - Fornecedor TRIMBLE EUROPE;SKETCHUP PRÓ (Engenharia) - Licenciamento - Fornecedor TRIMBLE EUROPE
2023;C0042COSPT;5200504020;46;SAP/Enterprise Suport - Suporte anual;0;0;1578000;0;0;0;0;0;0;0;0;0;SAP/Enterprise Suport;Suporte anual;SAP/Enterprise Suport - Suporte anual
2023;C0042COSPT;5200504020;47;V360 - Automação e portal de notas - Antecipação de 12 meses 9k/mês no go-live do projeto;0;0;0;0;108000;0;0;0;0;0;0;0;V360 - Automação e portal de notas;Antecipação de 12 meses 9k/mês no go-live do projeto;V360 - Automação e portal de notas - Antecipação de 12 meses 9k/mês no go-live do projeto
2023;C0042COSPT;5200504020;48;Figma/ZeroHeight (Design Sytem) - Squads de aplicações;0;0;0;2500;0;0;0;0;0;0;0;0;Figma/ZeroHeight (Design Sytem);Squads de aplicações;Figma/ZeroHeight (Design Sytem) - Squads de aplicações
2023;C0042COSPT;5200504020;49;DocuSign/Assinatura Digital - Último ano 184k total. Validar rateio Seller, Vivaz Vendas e CashMe. Considerado 12k apenas Cyrela + 38k excedente já utilizado em 2022 + 33k/mês (3,81 x 8500 envelopes) - AGUARDAR NOVO FORNECEDOR/PLANO DE MIGRAÇÃO.;83000;40000;40000;40000;40000;12000;12000;12000;12000;12000;12000;12000;DocuSign/Assinatura Digital;Último ano 184k total. Validar rateio Seller, Vivaz Vendas e CashMe. Considerado 12k apenas Cyrela + 38k excedente já utilizado em 2022 + 33k/mês (3,81 x 8500 envelopes) - AGUARDAR NOVO FORNECEDOR/PLANO DE MIGRAÇÃO.;DocuSign/Assinatura Digital - Último ano 184k total. Validar rateio Seller, Vivaz Vendas e CashMe. Considerado 12k apenas Cyrela + 38k excedente já utilizado em 2022 + 33k/mês (3,81 x 8500 envelopes) - AGUARDAR NOVO FORNECEDOR/PLANO DE MIGRAÇÃO.
2023;C0042COSPT;5200504020;50;Nexxera - tráfego de arquivos EDI/API - Tráfego de arquivos e serviço de API para comunicação bancária;15300;15300;15300;15300;16500;16500;16500;16500;16500;16500;16500;16500;Nexxera - tráfego de arquivos EDI/API;Tráfego de arquivos e serviço de API para comunicação bancária;Nexxera - tráfego de arquivos EDI/API - Tráfego de arquivos e serviço de API para comunicação bancária
2023;C0042COSPT;5200504020;51;Anti-captcha.com (RPA) - Solução anti-captcha para robôs (RPA);0;0;2000;0;0;0;0;0;0;0;0;0;Anti-captcha.com (RPA);Solução anti-captcha para robôs (RPA);Anti-captcha.com (RPA) - Solução anti-captcha para robôs (RPA)
2023;C0042EQRHU;5200504020;30;Plataforma de onboarding - Gestao da jornada de integração;0;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000;Plataforma de onboarding;Gestao da jornada de integração;Plataforma de onboarding - Gestao da jornada de integração
2023;C0042EQRHU;5200504020;31;Integração apdata + impulse - Integração folha e ferramentas de avaliação;50000;0;0;0;0;0;0;0;0;0;0;0;Integração apdata + impulse;Integração folha e ferramentas de avaliação;Integração apdata + impulse - Integração folha e ferramentas de avaliação
2023;C0042EQRHU;5200504020;32;Academia Cyrela - fornecedor Ludos Pro - plataforma LMS;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;Academia Cyrela;fornecedor Ludos Pro - plataforma LMS;Academia Cyrela - fornecedor Ludos Pro - plataforma LMS
2023;C0042EQRHU;5200504020;33;Gupy - plataforma selecao - Ferramenta de recrutamento e seleção;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;Gupy - plataforma selecao;Ferramenta de recrutamento e seleção;Gupy - plataforma selecao - Ferramenta de recrutamento e seleção
2023;C0042EQRHU;5200504020;34;Pesquisa pulso - pesquisa de clima por area;50000;0;0;0;0;0;0;0;0;0;0;0;Pesquisa pulso;pesquisa de clima por area;Pesquisa pulso - pesquisa de clima por area
2023;C0042EQRHU;5200504020;35;Avaliação 360 - ferramenta impulse up;0;0;0;0;0;0;140000;0;0;0;0;0;Avaliação 360;ferramenta impulse up;Avaliação 360 - ferramenta impulse up
2023;C0042EQRHU;5200504020;36;Linkedin job slot - divulgação de vagas linkedin;70000;0;0;0;0;0;0;0;0;0;0;0;Linkedin job slot;divulgação de vagas linkedin;Linkedin job slot - divulgação de vagas linkedin
2023;C0042EQRHU;5200504020;37;Pipefy licenças - licenças - pipefy;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;Pipefy licenças;licenças - pipefy;Pipefy licenças - licenças - pipefy
2023;C0219EQTIV;5200504020;30;Newi / Porta Cyrela Living e Cia - Sustentação Portal Cyrela/Living e Cia - SP/Campinas;5640;5640;5640;5640;5640;5640;5640;5640;5640;5640;5640;5640;Newi / Porta Cyrela Living e Cia;Sustentação Portal Cyrela/Living e Cia - SP/Campinas;Newi / Porta Cyrela Living e Cia - Sustentação Portal Cyrela/Living e Cia - SP/Campinas
2023;C0219EQTIV;5200504020;31;"Newi/Chat Online - Sustentação do ""Mobi"" Chat SP, Campinas, Santos e ABC";3820;3820;3820;3820;3820;3820;3820;3820;3820;3820;3820;3820;Newi/Chat Online;"Sustentação do ""Mobi"" Chat SP, Campinas, Santos e ABC";"Newi/Chat Online - Sustentação do ""Mobi"" Chat SP, Campinas, Santos e ABC"
2023;C0219EQTIV;5200504020;32;Newi/Conexão Seller - Sustentação e desenvolvimento Conexão Seller - 2 recursos;13915;13915;13915;13915;13915;13915;13915;13915;13915;13915;13915;13915;Newi/Conexão Seller;Sustentação e desenvolvimento Conexão Seller - 2 recursos;Newi/Conexão Seller - Sustentação e desenvolvimento Conexão Seller - 2 recursos
